0230723805231792010010100004+34767-114617FM-15+0302KEED V0200501N005112200019N0160931N1+01401-00701102731ADDGF100991999999999999999999KA1999M+01561KA2999N+01111MA1102811999999MD1610011+9999REMMET102METAR KEED 312356Z AUTO 05010KT 10SM CLR 14/M07 A3036 RMK AO2 SLP273 T01441067 10156 20111 56001 TSNO;EQDQ01    993SCCGA1Q02    099SCCGD1
0248723805231792010111817567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+01835-00445101995ADDAA101000095GF100991999999999999999999KA1999M+01831KA2999N+00831MA1102175098845MD1890029+9999REMMET10911/18/10 09:56:02 METAR KEED 181756Z 00000KT 10SM CLR 18/M04 A3017 RMK AO2 SLP199 T01831044 10183 20083 58002EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111818567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+02005-00445101865ADDAA101000095GF100991999999999999999999MA1102035098705REMMET09111/18/10 10:56:02 METAR KEED 181856Z 00000KT 10SM CLR 20/M04 A3013 RMK AO2 SLP186 T02001044EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111819567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+02115-00445101715ADDAA101000095GF100991999999999999999999MA1101905098575REMMET09111/18/10 11:56:02 METAR KEED 181956Z 00000KT 10SM CLR 21/M04 A3009 RMK AO2 SLP171 T02111044EQDQ01    099SCCGD1P01    003SCCGA1
0210723805231792010111820567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+02285-00445101575ADDAA101000095GF100991999999999999999999MA1101765098445MD1890399+9999REMMET09711/18/10 12:56:02 METAR KEED 182056Z 00000KT 10SM CLR 23/M04 A3005 RMK AO2 SLP157 T02281044 58039EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111821567+34766-114620FM-15+0279KEED V0300605N001552200059N0160935N5+02335-00335101485ADDAA101000095GF100991999999999999999999MA1101665098345REMMET09111/18/10 13:56:02 METAR KEED 182156Z 06003KT 10SM CLR 23/M03 A3002 RMK AO2 SLP148 T02331033EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111822567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+02395-00335101425ADDAA101000095GF100991999999999999999999MA1101595098285REMMET09111/18/10 14:56:02 METAR KEED 182256Z 00000KT 10SM CLR 24/M03 A3000 RMK AO2 SLP142 T02391033EQDQ01    099SCCGD1P01    003SCCGA1
0248723805231792010111823567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+02395-00335101395ADDAA101000095GF100991999999999999999999KA1999M+02391KA2999N+01781MA1101565098245MD1690199+9999REMMET10911/18/10 15:56:02 METAR KEED 182356Z 00000KT 10SM CLR 24/M03 A2999 RMK AO2 SLP139 T02391033 10239 20178 56019EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111900567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+02065-00335101405ADDAA101000095GF100991999999999999999999MA1101565098245REMMET09111/18/10 16:56:01 METAR KEED 190056Z 00000KT 10SM CLR 21/M03 A2999 RMK AO2 SLP140 T02061033EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111901567+34766-114620FM-15+0279KEED V0302505N004152200059N0160935N5+01785-00335101425ADDAA101000095GF100991999999999999999999MA1101565098245REMMET09111/18/10 17:56:01 METAR KEED 190156Z 25008KT 10SM CLR 18/M03 A2999 RMK AO2 SLP142 T01781033EQDQ01    099SCCGD1P01    003SCCGA1
0210723805231792010111902567+34766-114620FM-15+0279KEED V0302705N003152200059N0160935N5+01725-00335101435ADDAA101000095GF100991999999999999999999MA1101565098245MD1590009+9999REMMET09711/18/10 18:56:01 METAR KEED 190256Z 27006KT 10SM CLR 17/M03 A2999 RMK AO2 SLP143 T01721033 55000EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111903567+34766-114620FM-15+0279KEED V0302405N003152200059N0160935N5+01675-00335101405ADDAA101000095GF100991999999999999999999MA1101565098245REMMET09111/18/10 19:56:01 METAR KEED 190356Z 24006KT 10SM CLR 17/M03 A2999 RMK AO2 SLP140 T01671033EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111904567+34766-114620FM-15+0279KEED V0302505N002652200059N0160935N5+01565-00285101385ADDAA101000095GF100991999999999999999999MA1101525098215REMMET09111/18/10 20:56:01 METAR KEED 190456Z 25005KT 10SM CLR 16/M03 A2998 RMK AO2 SLP138 T01561028EQDQ01    099SCCGD1P01    003SCCGA1
0248723805231792010111905567+34766-114620FM-15+0279KEED V0302705N002652200059N0160935N5+01445-00285101375ADDAA101000095GF100991999999999999999999KA1999M+02391KA2999N+01441MA1101525098215MD1690029+9999REMMET10911/18/10 21:56:01 METAR KEED 190556Z 27005KT 10SM CLR 14/M03 A2998 RMK AO2 SLP137 T01441028 10239 20144 56002EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111906567+34766-114620FM-15+0279KEED V0302905N003652200059N0160935N5+01335-00285101325ADDAA101000095GF100991999999999999999999MA1101495098185REMMET09111/18/10 22:56:01 METAR KEED 190656Z 29007KT 10SM CLR 13/M03 A2997 RMK AO2 SLP132 T01331028EQDQ01    099SCCGD1P01    003SCCGA1
0200723805231792010111907567+34766-114620FM-15+0279KEED V0302805N002152200059N0160935N5+01225-00335101295ADDAA101000095GF100991999999999999999999MA1101465098145REMMET10111/18/10 23:56:01 METAR KEED 190756Z 28004KT 10SM CLR 12/M03 A2996 RMK AO2 SLP129 T01221033 402390083EQDQ01    099SCCGD1P01    003SCCGA1
0989723805231792010111907596+34766-114620SOD  +0279KEED V030999999999999999999999999999+99999+99999999999ADDAA124000095KA1240M+02395KA2240N+00835KG1024W+0072D4KG2024D-0039D4MF1098484101664MG1098494101294OE11240044728021095OE22240044725017585OE33240013099999995RH1024X039D4RH2024N016D4RH3024M026D4REMSOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):75 24 HR MAX TEMP TIME (LST):1610 24 HR MIN TEMP (F):47 24 HR MIN TEMP TIME (LST):0625 AVERAGE STATION PRESSURE:29.085 MINIMUM SEA LEVEL PRESSURE:29.91 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):10  PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):2109  FASTEST 2MIN SPEED (MPH):10 FASTEST 2MIN DIR (DEG):250 FASTEST 2MIN TIME (LST):1758 AVERAGE WIND SPEED (MPH):2.9  24 HR AVG TEMP (F):61 DEPART FROM NORMAL: 0   HEATING DEGREE DAYS:4   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):75  LATEST NIGHT MIN TEMP(1900-0800 LST):47 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00EQDR01     N7GJS072R02     N7GKS075
0210723805231792010111908567+34766-114620FM-15+0279KEED V0302805N002152200059N0160935N5+01225-00335101265ADDAA101000095GF100991999999999999999999MA1101425098115MD1690109+9999REMMET09711/19/10 00:56:02 METAR KEED 190856Z 28004KT 10SM CLR 12/M03 A2995 RMK AO2 SLP126 T01221033 56010EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111909567+34766-114620FM-15+0279KEED V0303105N001552200059N0160935N5+01115-00335101275ADDAA101000095GF100991999999999999999999MA1101425098115REMMET09111/19/10 01:56:02 METAR KEED 190956Z 31003KT 10SM CLR 11/M03 A2995 RMK AO2 SLP127 T01111033EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111910567+34766-114620FM-15+0279KEED V0309999V002152200059N0160935N5+01175-00335101245ADDAA101000095GF100991999999999999999999MA1101425098115REMMET09111/19/10 02:56:02 METAR KEED 191056Z VRB04KT 10SM CLR 12/M03 A2995 RMK AO2 SLP124 T01171033EQDQ01    099SCCGD1P01    003SCCGA1
0248723805231792010111911567+34766-114620FM-15+0279KEED V0303005N003152200059N0160935N5+01065-00335101245ADDAA101000095GF100991999999999999999999KA1999M+01501KA2999N+01061MA1101395098085MD1890039+9999REMMET10911/19/10 03:56:02 METAR KEED 191156Z 30006KT 10SM CLR 11/M03 A2994 RMK AO2 SLP124 T01061033 10150 20106 58003EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111912567+34766-114620FM-15+0279KEED V0303505N001552200059N0160935N5+01065-00335101265ADDAA101000095GF100991999999999999999999MA1101425098115REMMET09111/19/10 04:56:02 METAR KEED 191256Z 35003KT 10SM CLR 11/M03 A2995 RMK AO2 SLP126 T01061033EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111913567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+01005-00335101295ADDAA101000095GF100991999999999999999999MA1101425098115REMMET09111/19/10 05:56:02 METAR KEED 191356Z 00000KT 10SM CLR 10/M03 A2995 RMK AO2 SLP129 T01001033EQDQ01    099SCCGD1P01    003SCCGA1
0210723805231792010111914567+34766-114620FM-15+0279KEED V0303005N001552200059N0160935N5+01175-00335101315ADDAA101000095GF100991999999999999999999MA1101465098145MD1390049+9999REMMET09711/19/10 06:56:02 METAR KEED 191456Z 30003KT 10SM CLR 12/M03 A2996 RMK AO2 SLP131 T01171033 53004EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111915567+34766-114620FM-15+0279KEED V0303605N002152200059N0160935N5+01395-00335101355ADDAA101000095GF100991999999999999999999MA1101495098185REMMET09111/19/10 07:56:02 METAR KEED 191556Z 36004KT 10SM CLR 14/M03 A2997 RMK AO2 SLP135 T01391033EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111916567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+01615-00335101365ADDAA101000095GF100991999999999999999999MA1101525098215REMMET09111/19/10 08:56:02 METAR KEED 191656Z 00000KT 10SM CLR 16/M03 A2998 RMK AO2 SLP136 T01611033EQDQ01    099SCCGD1P01    003SCCGA1
0248723805231792010111917567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+01835-00335101295ADDAA101000095GF100991999999999999999999KA1999M+01831KA2999N+01001MA1101465098145MD1090019+9999REMMET10911/19/10 09:56:02 METAR KEED 191756Z 00000KT 10SM CLR 18/M03 A2996 RMK AO2 SLP129 T01831033 10183 20100 50001EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111918567+34766-114620FM-15+0279KEED V0309999C000052200059N0160935N5+02065-00335101225ADDAA101000095GF100991999999999999999999MA1101395098085REMMET09111/19/10 10:56:02 METAR KEED 191856Z 00000KT 10SM CLR 21/M03 A2994 RMK AO2 SLP122 T02061033EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111919567+34766-114620FM-15+0279KEED V0301305N004652200059N0160935N5+02395-00175101055ADDAA101000095GF100991999999999999999999MA1101255097955REMMET09111/19/10 11:56:02 METAR KEED 191956Z 13009KT 10SM CLR 24/M02 A2990 RMK AO2 SLP105 T02391017EQDQ01    099SCCGD1P01    003SCCGA1
0221723805231792010111920567+34766-114620FM-15+0279KEED V0302205N007252200059N0160935N5+02565-00115100915ADDAA101000095GF100991999999999999999999MA1101125097815MD1890369+9999OC101085REMMET10011/19/10 12:56:02 METAR KEED 192056Z 22014G21KT 10SM CLR 26/M01 A2986 RMK AO2 SLP091 T02561011 58036EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010111921567+34766-114620FM-15+0279KEED V0302105N007752200059N0160935N5+02445-00065100865ADDAA101000095GF100991999999999999999999MA1101055097755REMMET09111/19/10 13:56:02 METAR KEED 192156Z 21015KT 10SM CLR 24/M01 A2984 RMK AO2 SLP086 T02441006EQDQ01    099SCCGD1P01    003SCCGA1
0201723805231792010111922567+34766-114620FM-15+0279KEED V0302005N005752200059N0160935N5+02445-00065100795ADDAA101000095GF100991999999999999999999MA1100985097685OC100985REMMET09411/19/10 14:56:02 METAR KEED 192256Z 20011G19KT 10SM CLR 24/M01 A2982 RMK AO2 SLP079 T02441006EQDQ01    099SCCGD1P01    003SCCGA1
0247723805231792010111923567+34766-114620FM-15+0279KEED V0302005N006252200059N0160935N5+02395+00005100805ADDAA101000095GF100991999999999999999999KA1999M+02611KA2999N+01781MA1100985097685MD1690139+9999REMMET10811/19/10 15:56:02 METAR KEED 192356Z 20012KT 10SM CLR 24/00 A2982 RMK AO2 SLP080 T02390000 10261 20178 56013EQDQ01    099SCCGD1P01    003SCCGA1
0189723805231792010112000567+34766-114620FM-15+0279KEED V0302005N004152200059N0160935N5+02225+00005100795ADDAA101000095GF100991999999999999999999MA1100955097655REMMET09011/19/10 16:56:01 METAR KEED 200056Z 20008KT 10SM CLR 22/00 A2981 RMK AO2 SLP079 T02220000EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010112001567+34766-114620FM-15+0279KEED V0302305N002652200059N0160935N5+02115-00065100805ADDAA101000095GF100991999999999999999999MA1100985097685REMMET09111/19/10 17:56:01 METAR KEED 200156Z 23005KT 10SM CLR 21/M01 A2982 RMK AO2 SLP080 T02111006EQDQ01    099SCCGD1P01    003SCCGA1
0210723805231792010112002567+34766-114620FM-15+0279KEED V0301905N004652200059N0160935N5+02175-00065100815ADDAA101000095GF100991999999999999999999MA1100985097685MD1390019+9999REMMET09711/19/10 18:56:01 METAR KEED 200256Z 19009KT 10SM CLR 22/M01 A2982 RMK AO2 SLP081 T02171006 53001EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010112003567+34766-114620FM-15+0279KEED V0301805N004652200059N0160935N5+02225-00115100785ADDAA101000095GF100991999999999999999999MA1100985097685REMMET09111/19/10 19:56:01 METAR KEED 200356Z 18009KT 10SM CLR 22/M01 A2982 RMK AO2 SLP078 T02221011EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010112004567+34766-114620FM-15+0279KEED V0302105N004152200059N0160935N5+02175-00065100885ADDAA101000095GF100991999999999999999999MA1101085097785REMMET09111/19/10 20:56:01 METAR KEED 200456Z 21008KT 10SM CLR 22/M01 A2985 RMK AO2 SLP088 T02171006EQDQ01    099SCCGD1P01    003SCCGA1
0248723805231792010112005567+34766-114620FM-15+0279KEED V0301905N004152200059N0160935N5+02115-00115100765ADDAA101000095GF100991999999999999999999KA1999M+02391KA2999N+02061MA1100985097685MD1890019+9999REMMET10911/19/10 21:56:01 METAR KEED 200556Z 19008KT 10SM CLR 21/M01 A2982 RMK AO2 SLP076 T02111011 10239 20206 58001EQDQ01    099SCCGD1P01    003SCCGA1
0190723805231792010112006567+34766-114620FM-15+0279KEED V0301505N001552200059N0160935N5+02005-00065100745ADDAA101000095GF100991999999999999999999MA1100955097655REMMET09111/19/10 22:56:01 METAR KEED 200656Z 15003KT 10SM CLR 20/M01 A2981 RMK AO2 SLP074 T02001006EQDQ01    099SCCGD1P01    003SCCGA1
0200723805231792010112007567+34766-114620FM-15+0279KEED V0301905N001552200059N0160935N5+01945-00065100675ADDAA101000095GF100991999999999999999999MA1100885097585REMMET10111/19/10 23:56:01 METAR KEED 200756Z 19003KT 10SM CLR 19/M01 A2979 RMK AO2 SLP067 T01941006 402610100EQDQ01    099SCCGD1P01    003SCCGA1
0989723805231792010112007596+34766-114620SOD  +0279KEED V030999999999999999999999999999+99999+99999999999ADDAA124000095KA1240M+02615KA2240N+01005KG1024W+0089D4KG2024D-0017D4MF1097874101024MG1097884100614OE11240129620015075OE22240098320015075OE33240030499999995RH1024X039D4RH2024N017D4RH3024M026D4REMSOD75424 HR PRECIPITATION (IN):0.00  24 HR MAX TEMP (F):79 24 HR MAX TEMP TIME (LST):1312 24 HR MIN TEMP (F):50 24 HR MIN TEMP TIME (LST):0633 AVERAGE STATION PRESSURE:28.905 MINIMUM SEA LEVEL PRESSURE:29.71 TIME OF OCCURRENCE:2351 PEAK WIND SPEED (MPH):29  PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):1507  FASTEST 2MIN SPEED (MPH):22 FASTEST 2MIN DIR (DEG):200 FASTEST 2MIN TIME (LST):1507 AVERAGE WIND SPEED (MPH):6.8  24 HR AVG TEMP (F):65 DEPART FROM NORMAL: +5  HEATING DEGREE DAYS:0   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):79  LATEST NIGHT MIN TEMP(1900-0800 LST):50 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00EQDR01     N7GJS072R02     N7GKS075
0210723805231792010112008567+34766-114620FM-15+0279KEED V0302205N002152200059N0160935N5+01945-00115100575ADDAA101000095GF100991999999999999999999MA1100815097525MD1890159+9999REMMET09711/20/10 00:56:02 METAR KEED 200856Z 22004KT 10SM CLR 19/M01 A2977 RMK AO2 SLP057 T01941011 58015EQDQ01    099SCCGD1P01    003SCCGA1
0189723805231792010112009567+34766-114620FM-15+0279KEED V0302205N005152200059N0160935N5+01945+00065100645ADDAA101000095GF100991999999999999999999MA1100885097585REMMET09011/20/10 01:56:02 METAR KEED 200956Z 22010KT 10SM CLR 19/01 A2979 RMK AO2 SLP064 T01940006EQDQ01    099SCCGD1P01    003SCCGA1
0189723805231792010112010567+34766-114620FM-15+0279KEED V0302205N006752200059N0160935N5+01895+00445100675ADDAA101000095GF100991999999999999999999MA1100885097585REMMET09011/20/10 02:56:02 METAR KEED 201056Z 22013KT 10SM CLR 19/04 A2979 RMK AO2 SLP067 T01890044EQDQ01    099SCCGD1P01    003SCCGA1
0247723805231792010112011567+34766-114620FM-15+0279KEED V0302205N004652200059N0160935N5+01835+00725100595ADDAA101000095GF100991999999999999999999KA1999M+02111KA2999N+01831MA1100815097525MD1890019+9999REMMET10811/20/10 03:56:02 METAR KEED 201156Z 22009KT 10SM CLR 18/07 A2977 RMK AO2 SLP059 T01830072 10211 20183 58001EQDQ01    099SCCGD1P01    003SCCGA1
0189723805231792010112012567+34766-114620FM-15+0279KEED V0301705N004652200059N0160935N5+01835+00785100625ADDAA101000095GF100991999999999999999999MA1100815097525REMMET09011/20/10 04:56:02 METAR KEED 201256Z 17009KT 10SM CLR 18/08 A2977 RMK AO2 SLP062 T01830078EQDQ01    099SCCGD1P01    003SCCGA1
0189723805231792010112013567+34766-114620FM-15+0279KEED V0302205N006252200059N0160935N5+01785+00725100705ADDAA101000095GF100991999999999999999999MA1100915097625REMMET09011/20/10 05:56:02 METAR KEED 201356Z 22012KT 10SM CLR 18/07 A2980 RMK AO2 SLP070 T01780072EQDQ01    099SCCGD1P01    003SCCGA1
0220723805231792010112014567+34766-114620FM-15+0279KEED V0302205N006752200059N0160935N5+01675+00565100765ADDAA101000095GF100991999999999999999999MA1100955097655MD1390159+9999OC100985REMMET09911/20/10 06:56:02 METAR KEED 201456Z 22013G19KT 10SM CLR 17/06 A2981 RMK AO2 SLP076 T01670056 53015EQDQ01    099SCCGD1P01    003SCCGA1
0200723805231792010112015567+34766-114620FM-15+0279KEED V0302005N006752200059N0160935N5+01725+00505100815ADDAA101000095GF100991999999999999999999MA1101025097725OC101035REMMET09311/20/10 07:56:02 METAR KEED 201556Z 20013G20KT 10SM CLR 17/05 A2983 RMK AO2 SLP081 T01720050EQDQ01    099SCCGD1P01    003SCCGA1
0189723805231792010112016567+34766-114620FM-15+0279KEED V0301905N007252200059N0160935N5+01835+00505100895ADDAA101000095GF100991999999999999999999MA1101125097815REMMET09011/20/10 08:56:02 METAR KEED 201656Z 19014KT 10SM CLR 18/05 A2986 RMK AO2 SLP089 T01830050EQDQ01    099SCCGD1P01    003SCCGA1
0258723805231792010112017567+34766-114620FM-15+0279KEED V0302005N007252200059N0160935N5+01945+00505100925ADDAA101000095GF100991999999999999999999KA1999M+01941KA2999N+01671MA1101125097815MD1190169+9999OC100935REMMET11111/20/10 09:56:02 METAR KEED 201756Z 20014G18KT 10SM CLR 19/05 A2986 RMK AO2 SLP092 T01940050 10194 20167 51016EQDQ01    099SCCGD1P01    003SCCGA1
0189723805231792010112018567+34766-114620FM-15+0279KEED V0301905N004152200059N0160935N5+02005+00445100865ADDAA101000095GF100991999999999999999999MA1101085097785REMMET09011/20/10 10:56:02 METAR KEED 201856Z 19008KT 10SM CLR 20/04 A2985 RMK AO2 SLP086 T02000044EQDQ01    099SCCGD1P01    003SCCGA1
0189723805231792010112019567+34766-114620FM-15+0279KEED V0301905N004152200059N0160935N5+02065+00395100775ADDAA101000095GF100991999999999999999999MA1100985097685REMMET09011/20/10 11:56:02 METAR KEED 201956Z 19008KT 10SM CLR 21/04 A2982 RMK AO2 SLP077 T02060039EQDQ01    099SCCGD1P01    003SCCGA1
0209723805231792010112020567+34766-114620FM-15+0279KEED V0302005N006252200059N0160935N5+02005+00395100695ADDAA101000095GF100991999999999999999999MA1100915097625MD1890229+9999REMMET09611/20/10 12:56:02 METAR KEED 202056Z 20012KT 10SM CLR 20/04 A2980 RMK AO2 SLP069 T02000039 58022EQDQ01    099SCCGD1P01    003SCCGA1
0188723805231792010112021567+34766-114620FM-15+0279KEED V0301705N00515019815MN0160935N5+02065+00445100655ADDAA101000095GA1075+019815999GD13991+0198159GF107991999999999999999999MA1100885097585REMMET09311/20/10 13:56:02 METAR KEED 202156Z 17010KT 10SM BKN065 21/04 A2979 RMK AO2 SLP065 T02060044
0199723805231792010112022567+34766-114620FM-15+0279KEED V0301805N00885019815MN0160935N5+02065+00505100625ADDAA101000095GA1085+019815999GD14991+0198159GF108991999999999999999999MA1100815097525OC101085REMMET09611/20/10 14:56:02 METAR KEED 202256Z 18017G21KT 10SM OVC065 21/05 A2977 RMK AO2 SLP062 T02060050
0257723805231792010112023567+34766-114620FM-15+0279KEED V0302005N008852200059N0160935N5+02005+00565100605ADDAA101000095GA1045+027435999GD12991+0274359GF104991999999999999999999KA1999M+02061KA2999N+01941MA1100815097525MD1690099+9999OC101085REMMET11411/20/10 15:56:02 METAR KEED 202356Z 20017G21KT 10SM SCT090 20/06 A2977 RMK AO2 SLP060 T02000056 10206 20194 56009
0188723805231792010112100567+34766-114620FM-15+0279KEED V0302005N004652200059N0160935N5+01945+00615100585ADDAA101000095GA1025+027435999GD11991+0274359GF102991999999999999999999MA1100785097485REMMET09311/20/10 16:56:01 METAR KEED 210056Z 20009KT 10SM FEW090 19/06 A2976 RMK AO2 SLP058 T01940061
0200723805231792010112101567+34766-114620FM-15+0279KEED V0301905N007752200059N0160935N5+01895+00615100595ADDAA101000095GF100991999999999999999999MA1100785097485OC101135REMMET09311/20/10 17:56:01 METAR KEED 210156Z 19015G22KT 10SM CLR 19/06 A2976 RMK AO2 SLP059 T01890061EQDQ01    099SCCGD1P01    003SCCGA1
0227723805231792010112102567+34766-114620FM-15+0279KEED V0302005N010352200059N0160935N5+01835+00725100655ADDAA101000095GF100991999999999999999999MA1100815097525MD1390039+9999REMMET11411/20/10 18:56:01 METAR KEED 210256Z 20020KT 10SM CLR 18/07 A2977 RMK AO2 PK WND 19027/0245 SLP065 T01830072 53003EQDQ01    099SCCGD1P01    003SCCGA1
0206723805231792010112103567+34766-114620FM-15+0279KEED V0302105N00775030485MN0160935N5+01835+00785100685ADDAA101000095GA1075+030485999GD13991+0304859GF107991999999999999999999MA1100855097555REMMET11111/20/10 19:56:01 METAR KEED 210356Z 21015KT 10SM BKN100 18/08 A2978 RMK AO2 PK WND 20026/0338 SLP068 T01830078
0188723805231792010112104567+34766-114620FM-15+0279KEED V0301905N004652200059N0160935N5+01785+00785100715ADDAA101000095GA1025+015245999GD11991+0152459GF102991999999999999999999MA1100915097625REMMET09311/20/10 20:56:01 METAR KEED 210456Z 19009KT 10SM FEW050 18/08 A2980 RMK AO2 SLP071 T01780078
0247723805231792010112105567+34766-114620FM-15+0279KEED V0302005N004652200059N0160935N5+01725+00785100725ADDAA101000095GF100991999999999999999999KA1999M+02001KA2999N+01721MA1100915097625MD1190089+9999REMMET10811/20/10 21:56:01 METAR KEED 210556Z 20009KT 10SM CLR 17/08 A2980 RMK AO2 SLP072 T01720078 10200 20172 51008EQDQ01    099SCCGD1P01    003SCCGA1
